conic_curve_mm,x_cord,y_cord,angle,temp,Vin,Vout,Cin,Cout,S21_param,inductance,efficiency,L_tx_uH,L_tx_eff_uH,L_rx_eff_uH,C_parasitic_pF,f_srf_MHz,R_skin_ohm,R_total_ohm,proximity_factor,Q_tx,Q_rx,M_nH,k,kQ,k_critical,S11_dB,S22_dB,S12_dB,P_in_W,P_out_W,f_split_low_MHz,f_split_high_MHz,split_gap_kHz,coupling_regime,d_lateral_mm,alignment,group,Vout_measured,Iout_measured,efficiency_measured,notes
15,0,30,30,75.0,12.0,0.535714,86.999,89.454,-9.626,6.16003,2.72464,6.33029,6.33383,6.16003,0.0487,290.5,0.4593,2.29652,5.0,117.49,114.27,317.43719,0.0508198,5.8884,0.00863049,-0.798,-0.798,-9.626,2.88,0.07846964,6.614,6.9591,345.12,overcoupled,30.0,y-axis,treatment,,,,
15,0,35,30,75.0,12.0,0.526076,86.999,89.454,-7.6,6.16003,4.34466,6.33029,6.33383,6.16003,0.0487,290.5,0.4593,2.29652,5.0,117.49,114.27,246.85978,0.03952078,4.5792,0.00863049,-0.798,-0.798,-7.6,2.88,0.1251261,6.6499,6.9181,268.21,overcoupled,35.0,y-axis,treatment,,,,
15,0,40,30,75.0,12.0,0.498251,86.999,89.454,-4.595,6.16003,8.67872,6.33029,6.33383,6.16003,0.0487,290.5,0.4593,2.29652,5.0,117.49,114.27,165.42429,0.02648344,3.06859,0.00863049,-0.798,-0.798,-4.595,2.88,0.24994707,6.692,6.8716,179.64,overcoupled,40.0,y-axis,treatment,,,,
15,0,45,30,75.0,12.0,0.378324,86.999,89.454,-0.65,6.16003,21.52521,6.33029,6.33383,6.16003,0.0487,290.5,0.4593,2.29652,5.0,117.49,114.27,79.75706,0.01276863,1.47948,0.00863049,-0.798,-0.798,-0.65,2.88,0.61992603,6.7371,6.8237,86.58,overcoupled,45.0,y-axis,treatment,,,,
15,0,50,30,75.0,12.0,0.064559,86.999,89.454,-3.834,6.16003,10.34123,6.33029,6.33383,6.16003,0.0487,290.5,0.4593,2.29652,5.0,117.49,114.27,19.63591,0.00314359,0.36424,0.00863049,-0.798,-0.798,-3.834,2.88,0.29782746,6.78,6.78,0.0,undercoupled,50.0,y-axis,treatment,,,,
15,0,55,30,75.0,12.0,0.0,86.999,89.454,-240.0,6.16003,0.0,6.33029,6.33383,6.16003,0.0487,290.5,0.4593,2.29652,5.0,117.49,114.27,0.0,0.0,0.0,0.00863049,-0.798,-0.798,-240.0,2.88,0.0,6.78,6.78,0.0,undercoupled,55.0,y-axis,treatment,,,,
15,0,60,30,75.0,12.0,0.0,86.999,89.454,-240.0,6.16003,0.0,6.33029,6.33383,6.16003,0.0487,290.5,0.4593,2.29652,5.0,117.49,114.27,0.0,0.0,0.0,0.00863049,-0.798,-0.798,-240.0,2.88,0.0,6.78,6.78,0.0,undercoupled,60.0,y-axis,treatment,,,,
15,0,65,30,75.0,12.0,0.0,86.999,89.454,-240.0,6.16003,0.0,6.33029,6.33383,6.16003,0.0487,290.5,0.4593,2.29652,5.0,117.49,114.27,0.0,0.0,0.0,0.00863049,-0.798,-0.798,-240.0,2.88,0.0,6.78,6.78,0.0,undercoupled,65.0,y-axis,treatment,,,,
15,0,70,30,75.0,12.0,0.0,86.999,89.454,-240.0,6.16003,0.0,6.33029,6.33383,6.16003,0.0487,290.5,0.4593,2.29652,5.0,117.49,114.27,0.0,0.0,0.0,0.00863049,-0.798,-0.798,-240.0,2.88,0.0,6.78,6.78,0.0,undercoupled,70.0,y-axis,treatment,,,,
15,0,75,30,75.0,12.0,0.0,86.999,89.454,-240.0,6.16003,0.0,6.33029,6.33383,6.16003,0.0487,290.5,0.4593,2.29652,5.0,117.49,114.27,0.0,0.0,0.0,0.00863049,-0.798,-0.798,-240.0,2.88,0.0,6.78,6.78,0.0,undercoupled,75.0,y-axis,treatment,,,,
15,0,80,30,75.0,12.0,0.0,86.999,89.454,-240.0,6.16003,0.0,6.33029,6.33383,6.16003,0.0487,290.5,0.4593,2.29652,5.0,117.49,114.27,0.0,0.0,0.0,0.00863049,-0.798,-0.798,-240.0,2.88,0.0,6.78,6.78,0.0,undercoupled,80.0,y-axis,treatment,,,,
15,0,85,30,75.0,12.0,0.0,86.999,89.454,-240.0,6.16003,0.0,6.33029,6.33383,6.16003,0.0487,290.5,0.4593,2.29652,5.0,117.49,114.27,0.0,0.0,0.0,0.00863049,-0.798,-0.798,-240.0,2.88,0.0,6.78,6.78,0.0,undercoupled,85.0,y-axis,treatment,,,,
15,0,90,30,75.0,12.0,0.0,86.999,89.454,-240.0,6.16003,0.0,6.33029,6.33383,6.16003,0.0487,290.5,0.4593,2.29652,5.0,117.49,114.27,0.0,0.0,0.0,0.00863049,-0.798,-0.798,-240.0,2.88,0.0,6.78,6.78,0.0,undercoupled,90.0,y-axis,treatment,,,,
15,0,95,30,75.0,12.0,0.0,86.999,89.454,-240.0,6.16003,0.0,6.33029,6.33383,6.16003,0.0487,290.5,0.4593,2.29652,5.0,117.49,114.27,0.0,0.0,0.0,0.00863049,-0.798,-0.798,-240.0,2.88,0.0,6.78,6.78,0.0,undercoupled,95.0,y-axis,treatment,,,,
15,0,100,30,75.0,12.0,0.0,86.999,89.454,-240.0,6.16003,0.0,6.33029,6.33383,6.16003,0.0487,290.5,0.4593,2.29652,5.0,117.49,114.27,0.0,0.0,0.0,0.00863049,-0.798,-0.798,-240.0,2.88,0.0,6.78,6.78,0.0,undercoupled,100.0,y-axis,treatment,,,,
15,5,5,30,75.0,12.0,0.544882,86.999,89.454,-13.46,6.16003,1.12697,6.33029,6.33383,6.16003,0.0487,290.5,0.4593,2.29652,5.0,117.49,114.27,502.02429,0.08037109,9.31246,0.00863049,-0.798,-0.798,-13.46,2.88,0.03245679,6.5229,7.0701,547.13,overcoupled,7.071,diagonal,treatment,,,,
15,10,10,30,75.0,12.0,0.543991,86.999,89.454,-12.892,6.16003,1.28459,6.33029,6.33383,6.16003,0.0487,290.5,0.4593,2.29652,5.0,117.49,114.27,469.4501,0.07515616,8.70821,0.00863049,-0.798,-0.798,-12.892,2.88,0.03699607,6.5387,7.0501,511.37,overcoupled,14.142,diagonal,treatment,,,,
15,15,15,30,75.0,12.0,0.542025,86.999,89.454,-11.856,6.16003,1.63067,6.33029,6.33383,6.16003,0.0487,290.5,0.4593,2.29652,5.0,117.49,114.27,415.15977,0.0664646,7.70114,0.00863049,-0.798,-0.798,-11.856,2.88,0.04696341,6.5653,7.0172,451.88,overcoupled,21.213,diagonal,treatment,,,,
15,20,20,30,75.0,12.0,0.537582,86.999,89.454,-10.171,6.16003,2.40357,6.33029,6.33383,6.16003,0.0487,290.5,0.4593,2.29652,5.0,117.49,114.27,339.15332,0.05429642,6.29123,0.00863049,-0.798,-0.798,-10.171,2.88,0.06922272,6.6031,6.9719,368.81,overcoupled,28.284,diagonal,treatment,,,,
15,25,25,30,75.0,12.0,0.52499,86.999,89.454,-7.425,6.16003,4.5235,6.33029,6.33383,6.16003,0.0487,290.5,0.4593,2.29652,5.0,117.49,114.27,241.43074,0.03865162,4.47849,0.00863049,-0.798,-0.798,-7.425,2.88,0.13027683,6.6527,6.915,262.3,overcoupled,35.355,diagonal,treatment,,,,
15,30,30,30,75.0,12.0,0.461623,86.999,89.454,-2.642,6.16003,13.60658,6.33029,6.33383,6.16003,0.0487,290.5,0.4593,2.29652,5.0,117.49,114.27,122.40306,0.019596,2.27055,0.00863049,-0.798,-0.798,-2.642,2.88,0.39186956,6.7145,6.8474,132.89,overcoupled,42.426,diagonal,treatment,,,,
15,35,35,30,75.0,12.0,0.089396,86.999,89.454,-2.648,6.16003,13.58874,6.33029,6.33383,6.16003,0.0487,290.5,0.4593,2.29652,5.0,117.49,114.27,23.71958,0.00379736,0.43999,0.00863049,-0.798,-0.798,-2.648,2.88,0.39135585,6.78,6.78,0.0,undercoupled,49.497,diagonal,treatment,,,,
15,40,40,30,75.0,12.0,0.0,86.999,89.454,-240.0,6.16003,0.0,6.33029,6.33383,6.16003,0.0487,290.5,0.4593,2.29652,5.0,117.49,114.27,0.0,0.0,0.0,0.00863049,-0.798,-0.798,-240.0,2.88,0.0,6.78,6.78,0.0,undercoupled,56.569,diagonal,treatment,,,,
15,45,45,30,75.0,12.0,0.0,86.999,89.454,-240.0,6.16003,0.0,6.33029,6.33383,6.16003,0.0487,290.5,0.4593,2.29652,5.0,117.49,114.27,0.0,0.0,0.0,0.00863049,-0.798,-0.798,-240.0,2.88,0.0,6.78,6.78,0.0,undercoupled,63.64,diagonal,treatment,,,,
15,50,50,30,75.0,12.0,0.0,86.999,89.454,-240.0,6.16003,0.0,6.33029,6.33383,6.16003,0.0487,290.5,0.4593,2.29652,5.0,117.49,114.27,0.0,0.0,0.0,0.00863049,-0.798,-0.798,-240.0,2.88,0.0,6.78,6.78,0.0,undercoupled,70.711,diagonal,treatment,,,,
15,55,55,30,75.0,12.0,0.0,86.999,89.454,-240.0,6.16003,0.0,6.33029,6.33383,6.16003,0.0487,290.5,0.4593,2.29652,5.0,117.49,114.27,0.0,0.0,0.0,0.00863049,-0.798,-0.798,-240.0,2.88,0.0,6.78,6.78,0.0,undercoupled,77.782,diagonal,treatment,,,,
15,60,60,30,75.0,12.0,0.0,86.999,89.454,-240.0,6.16003,0.0,6.33029,6.33383,6.16003,0.0487,290.5,0.4593,2.29652,5.0,117.49,114.27,0.0,0.0,0.0,0.00863049,-0.798,-0.798,-240.0,2.88,0.0,6.78,6.78,0.0,undercoupled,84.853,diagonal,treatment,,,,
15,65,65,30,75.0,12.0,0.0,86.999,89.454,-240.0,6.16003,0.0,6.33029,6.33383,6.16003,0.0487,290.5,0.4593,2.29652,5.0,117.49,114.27,0.0,0.0,0.0,0.00863049,-0.798,-0.798,-240.0,2.88,0.0,6.78,6.78,0.0,undercoupled,91.924,diagonal,treatment,,,,
15,70,70,30,75.0,12.0,0.0,86.999,89.454,-240.0,6.16003,0.0,6.33029,6.33383,6.16003,0.0487,290.5,0.4593,2.29652,5.0,117.49,114.27,0.0,0.0,0.0,0.00863049,-0.798,-0.798,-240.0,2.88,0.0,6.78,6.78,0.0,undercoupled,98.995,diagonal,treatment,,,,
15,0,0,40,75.0,12.0,0.54349,86.999,89.454,-12.603,6.16003,1.37297,6.33029,6.33383,6.16003,0.0487,290.5,0.4593,2.29652,5.0,117.49,114.27,453.67108,0.07263003,8.41551,0.00863049,-0.798,-0.798,-12.603,2.88,0.03954145,6.5464,7.0405,494.06,overcoupled,0.0,x-axis,treatment,,,,
15,5,0,40,75.0,12.0,0.543328,86.999,89.454,-12.513,6.16003,1.40166,6.33029,6.33383,6.16003,0.0487,290.5,0.4593,2.29652,5.0,117.49,114.27,448.86882,0.07186122,8.32643,0.00863049,-0.798,-0.798,-12.513,2.88,0.04036786,6.5488,7.0376,488.8,overcoupled,5.0,x-axis,treatment,,,,
15,10,0,40,75.0,12.0,0.542807,86.999,89.454,-12.238,6.16003,1.4933,6.33029,6.33383,6.16003,0.0487,290.5,0.4593,2.29652,5.0,117.49,114.27,434.46203,0.06955478,8.05919,0.00863049,-0.798,-0.798,-12.238,2.88,0.04300696,6.5558,7.0289,473.01,overcoupled,10.0,x-axis,treatment,,,,
15,15,0,40,75.0,12.0,0.541818,86.999,89.454,-11.76,6.16003,1.66703,6.33029,6.33383,6.16003,0.0487,290.5,0.4593,2.29652,5.0,117.49,114.27,410.45073,0.06571071,7.61378,0.00863049,-0.798,-0.798,-11.76,2.88,0.04801045,6.5677,7.0144,446.73,overcoupled,15.0,x-axis,treatment,,,,
15,20,0,40,75.0,12.0,0.540111,86.999,89.454,-11.045,6.16003,1.96527,6.33029,6.33383,6.16003,0.0487,290.5,0.4593,2.29652,5.0,117.49,114.27,376.8349,0.06032902,6.99022,0.00863049,-0.798,-0.798,-11.045,2.88,0.05659979,6.5843,6.9943,409.96,overcoupled,20.0,x-axis,treatment,,,,
15,25,0,40,75.0,12.0,0.537139,86.999,89.454,-10.035,6.16003,2.47994,6.33029,6.33383,6.16003,0.0487,290.5,0.4593,2.29652,5.0,117.49,114.27,333.61455,0.0534097,6.18849,0.00863049,-0.798,-0.798,-10.035,2.88,0.07142241,6.6059,6.9687,362.76,overcoupled,25.0,x-axis,treatment,,,,
15,30,0,40,75.0,12.0,0.531571,86.999,89.454,-8.628,6.16003,3.42861,6.33029,6.33383,6.16003,0.0487,290.5,0.4593,2.29652,5.0,117.49,114.27,280.78968,0.04495275,5.2086,0.00863049,-0.798,-0.798,-8.628,2.88,0.09874401,6.6326,6.9377,305.17,overcoupled,30.0,x-axis,treatment,,,,
15,35,0,40,75.0,12.0,0.519501,86.999,89.454,-6.644,6.16003,5.41482,6.33029,6.33383,6.16003,0.0487,290.5,0.4593,2.29652,5.0,117.49,114.27,218.36029,0.03495818,4.05054,0.00863049,-0.798,-0.798,-6.644,2.88,0.15594677,6.6645,6.9017,237.2,overcoupled,35.0,x-axis,treatment,,,,
15,40,0,40,75.0,12.0,0.485295,86.999,89.454,-3.758,6.16003,10.52266,6.33029,6.33383,6.16003,0.0487,290.5,0.4593,2.29652,5.0,117.49,114.27,146.32638,0.02342598,2.71433,0.00863049,-0.798,-0.798,-3.758,2.88,0.30305267,6.702,6.8608,158.88,overcoupled,40.0,x-axis,treatment,,,,
15,45,0,40,75.0,12.0,0.34798,86.999,89.454,-0.311,6.16003,23.27461,6.33029,6.33383,6.16003,0.0487,290.5,0.4593,2.29652,5.0,117.49,114.27,70.54926,0.01129452,1.30868,0.00863049,-0.798,-0.798,-0.311,2.88,0.67030867,6.742,6.8186,76.58,overcoupled,45.0,x-axis,treatment,,,,
15,50,0,40,75.0,12.0,0.051834,86.999,89.454,-4.675,6.16003,8.52003,6.33029,6.33383,6.16003,0.0487,290.5,0.4593,2.29652,5.0,117.49,114.27,17.36898,0.00278067,0.32219,0.00863049,-0.798,-0.798,-4.675,2.88,0.24537689,6.78,6.78,0.0,undercoupled,50.0,x-axis,treatment,,,,
15,55,0,40,75.0,12.0,0.0,86.999,89.454,-240.0,6.16003,0.0,6.33029,6.33383,6.16003,0.0487,290.5,0.4593,2.29652,5.0,117.49,114.27,0.0,0.0,0.0,0.00863049,-0.798,-0.798,-240.0,2.88,0.0,6.78,6.78,0.0,undercoupled,55.0,x-axis,treatment,,,,
15,60,0,40,75.0,12.0,0.0,86.999,89.454,-240.0,6.16003,0.0,6.33029,6.33383,6.16003,0.0487,290.5,0.4593,2.29652,5.0,117.49,114.27,0.0,0.0,0.0,0.00863049,-0.798,-0.798,-240.0,2.88,0.0,6.78,6.78,0.0,undercoupled,60.0,x-axis,treatment,,,,
15,65,0,40,75.0,12.0,0.0,86.999,89.454,-240.0,6.16003,0.0,6.33029,6.33383,6.16003,0.0487,290.5,0.4593,2.29652,5.0,117.49,114.27,0.0,0.0,0.0,0.00863049,-0.798,-0.798,-240.0,2.88,0.0,6.78,6.78,0.0,undercoupled,65.0,x-axis,treatment,,,,
15,70,0,40,75.0,12.0,0.0,86.999,89.454,-240.0,6.16003,0.0,6.33029,6.33383,6.16003,0.0487,290.5,0.4593,2.29652,5.0,117.49,114.27,0.0,0.0,0.0,0.00863049,-0.798,-0.798,-240.0,2.88,0.0,6.78,6.78,0.0,undercoupled,70.0,x-axis,treatment,,,,
15,75,0,40,75.0,12.0,0.0,86.999,89.454,-240.0,6.16003,0.0,6.33029,6.33383,6.16003,0.0487,290.5,0.4593,2.29652,5.0,117.49,114.27,0.0,0.0,0.0,0.00863049,-0.798,-0.798,-240.0,2.88,0.0,6.78,6.78,0.0,undercoupled,75.0,x-axis,treatment,,,,
15,80,0,40,75.0,12.0,0.0,86.999,89.454,-240.0,6.16003,0.0,6.33029,6.33383,6.16003,0.0487,290.5,0.4593,2.29652,5.0,117.49,114.27,0.0,0.0,0.0,0.00863049,-0.798,-0.798,-240.0,2.88,0.0,6.78,6.78,0.0,undercoupled,80.0,x-axis,treatment,,,,
15,85,0,40,75.0,12.0,0.0,86.999,89.454,-240.0,6.16003,0.0,6.33029,6.33383,6.16003,0.0487,290.5,0.4593,2.29652,5.0,117.49,114.27,0.0,0.0,0.0,0.00863049,-0.798,-0.798,-240.0,2.88,0.0,6.78,6.78,0.0,undercoupled,85.0,x-axis,treatment,,,,
15,90,0,40,75.0,12.0,0.0,86.999,89.454,-240.0,6.16003,0.0,6.33029,6.33383,6.16003,0.0487,290.5,0.4593,2.29652,5.0,117.49,114.27,0.0,0.0,0.0,0.00863049,-0.798,-0.798,-240.0,2.88,0.0,6.78,6.78,0.0,undercoupled,90.0,x-axis,treatment,,,,
15,95,0,40,75.0,12.0,0.0,86.999,89.454,-240.0,6.16003,0.0,6.33029,6.33383,6.16003,0.0487,290.5,0.4593,2.29652,5.0,117.49,114.27,0.0,0.0,0.0,0.00863049,-0.798,-0.798,-240.0,2.88,0.0,6.78,6.78,0.0,undercoupled,95.0,x-axis,treatment,,,,
15,100,0,40,75.0,12.0,0.0,86.999,89.454,-240.0,6.16003,0.0,6.33029,6.33383,6.16003,0.0487,290.5,0.4593,2.29652,5.0,117.49,114.27,0.0,0.0,0.0,0.00863049,-0.798,-0.798,-240.0,2.88,0.0,6.78,6.78,0.0,undercoupled,100.0,x-axis,treatment,,,,
15,0,5,40,75.0,12.0,0.543328,86.999,89.454,-12.513,6.16003,1.40166,6.33029,6.33383,6.16003,0.0487,290.5,0.4593,2.29652,5.0,117.49,114.27,448.86882,0.07186122,8.32643,0.00863049,-0.798,-0.798,-12.513,2.88,0.04036786,6.5488,7.0376,488.8,overcoupled,5.0,y-axis,treatment,,,,
15,0,10,40,75.0,12.0,0.542807,86.999,89.454,-12.238,6.16003,1.4933,6.33029,6.33383,6.16003,0.0487,290.5,0.4593,2.29652,5.0,117.49,114.27,434.46203,0.06955478,8.05919,0.00863049,-0.798,-0.798,-12.238,2.88,0.04300696,6.5558,7.0289,473.01,overcoupled,10.0,y-axis,treatment,,,,
15,0,15,40,75.0,12.0,0.541818,86.999,89.454,-11.76,6.16003,1.66703,6.33029,6.33383,6.16003,0.0487,290.5,0.4593,2.29652,5.0,117.49,114.27,410.45073,0.06571071,7.61378,0.00863049,-0.798,-0.798,-11.76,2.88,0.04801045,6.5677,7.0144,446.73,overcoupled,15.0,y-axis,treatment,,,,
15,0,20,40,75.0,12.0,0.540111,86.999,89.454,-11.045,6.16003,1.96527,6.33029,6.33383,6.16003,0.0487,290.5,0.4593,2.29652,5.0,117.49,114.27,376.8349,0.06032902,6.99022,0.00863049,-0.798,-0.798,-11.045,2.88,0.05659979,6.5843,6.9943,409.96,overcoupled,20.0,y-axis,treatment,,,,
15,0,25,40,75.0,12.0,0.537139,86.999,89.454,-10.035,6.16003,2.47994,6.33029,6.33383,6.16003,0.0487,290.5,0.4593,2.29652,5.0,117.49,114.27,333.61455,0.0534097,6.18849,0.00863049,-0.798,-0.798,-10.035,2.88,0.07142241,6.6059,6.9687,362.76,overcoupled,25.0,y-axis,treatment,,,,
15,0,30,40,75.0,12.0,0.531571,86.999,89.454,-8.628,6.16003,3.42861,6.33029,6.33383,6.16003,0.0487,290.5,0.4593,2.29652,5.0,117.49,114.27,280.78968,0.04495275,5.2086,0.00863049,-0.798,-0.798,-8.628,2.88,0.09874401,6.6326,6.9377,305.17,overcoupled,30.0,y-axis,treatment,,,,
15,0,35,40,75.0,12.0,0.519501,86.999,89.454,-6.644,6.16003,5.41482,6.33029,6.33383,6.16003,0.0487,290.5,0.4593,2.29652,5.0,117.49,114.27,218.36029,0.03495818,4.05054,0.00863049,-0.798,-0.798,-6.644,2.88,0.15594677,6.6645,6.9017,237.2,overcoupled,35.0,y-axis,treatment,,,,
15,0,40,40,75.0,12.0,0.485295,86.999,89.454,-3.758,6.16003,10.52266,6.33029,6.33383,6.16003,0.0487,290.5,0.4593,2.29652,5.0,117.49,114.27,146.32638,0.02342598,2.71433,0.00863049,-0.798,-0.798,-3.758,2.88,0.30305267,6.702,6.8608,158.88,overcoupled,40.0,y-axis,treatment,,,,
15,0,45,40,75.0,12.0,0.34798,86.999,89.454,-0.311,6.16003,23.27461,6.33029,6.33383,6.16003,0.0487,290.5,0.4593,2.29652,5.0,117.49,114.27,70.54926,0.01129452,1.30868,0.00863049,-0.798,-0.798,-0.311,2.88,0.67030867,6.742,6.8186,76.58,overcoupled,45.0,y-axis,treatment,,,,
15,0,50,40,75.0,12.0,0.051834,86.999,89.454,-4.675,6.16003,8.52003,6.33029,6.33383,6.16003,0.0487,290.5,0.4593,2.29652,5.0,117.49,114.27,17.36898,0.00278067,0.32219,0.00863049,-0.798,-0.798,-4.675,2.88,0.24537689,6.78,6.78,0.0,undercoupled,50.0,y-axis,treatment,,,,
15,0,55,40,75.0,12.0,0.0,86.999,89.454,-240.0,6.16003,0.0,6.33029,6.33383,6.16003,0.0487,290.5,0.4593,2.29652,5.0,117.49,114.27,0.0,0.0,0.0,0.00863049,-0.798,-0.798,-240.0,2.88,0.0,6.78,6.78,0.0,undercoupled,55.0,y-axis,treatment,,,,
15,0,60,40,75.0,12.0,0.0,86.999,89.454,-240.0,6.16003,0.0,6.33029,6.33383,6.16003,0.0487,290.5,0.4593,2.29652,5.0,117.49,114.27,0.0,0.0,0.0,0.00863049,-0.798,-0.798,-240.0,2.88,0.0,6.78,6.78,0.0,undercoupled,60.0,y-axis,treatment,,,,
15,0,65,40,75.0,12.0,0.0,86.999,89.454,-240.0,6.16003,0.0,6.33029,6.33383,6.16003,0.0487,290.5,0.4593,2.29652,5.0,117.49,114.27,0.0,0.0,0.0,0.00863049,-0.798,-0.798,-240.0,2.88,0.0,6.78,6.78,0.0,undercoupled,65.0,y-axis,treatment,,,,
15,0,70,40,75.0,12.0,0.0,86.999,89.454,-240.0,6.16003,0.0,6.33029,6.33383,6.16003,0.0487,290.5,0.4593,2.29652,5.0,117.49,114.27,0.0,0.0,0.0,0.00863049,-0.798,-0.798,-240.0,2.88,0.0,6.78,6.78,0.0,undercoupled,70.0,y-axis,treatment,,,,
15,0,75,40,75.0,12.0,0.0,86.999,89.454,-240.0,6.16003,0.0,6.33029,6.33383,6.16003,0.0487,290.5,0.4593,2.29652,5.0,117.49,114.27,0.0,0.0,0.0,0.00863049,-0.798,-0.798,-240.0,2.88,0.0,6.78,6.78,0.0,undercoupled,75.0,y-axis,treatment,,,,
15,0,80,40,75.0,12.0,0.0,86.999,89.454,-240.0,6.16003,0.0,6.33029,6.33383,6.16003,0.0487,290.5,0.4593,2.29652,5.0,117.49,114.27,0.0,0.0,0.0,0.00863049,-0.798,-0.798,-240.0,2.88,0.0,6.78,6.78,0.0,undercoupled,80.0,y-axis,treatment,,,,
15,0,85,40,75.0,12.0,0.0,86.999,89.454,-240.0,6.16003,0.0,6.33029,6.33383,6.16003,0.0487,290.5,0.4593,2.29652,5.0,117.49,114.27,0.0,0.0,0.0,0.00863049,-0.798,-0.798,-240.0,2.88,0.0,6.78,6.78,0.0,undercoupled,85.0,y-axis,treatment,,,,
15,0,90,40,75.0,12.0,0.0,86.999,89.454,-240.0,6.16003,0.0,6.33029,6.33383,6.16003,0.0487,290.5,0.4593,2.29652,5.0,117.49,114.27,0.0,0.0,0.0,0.00863049,-0.798,-0.798,-240.0,2.88,0.0,6.78,6.78,0.0,undercoupled,90.0,y-axis,treatment,,,,
15,0,95,40,75.0,12.0,0.0,86.999,89.454,-240.0,6.16003,0.0,6.33029,6.33383,6.16003,0.0487,290.5,0.4593,2.29652,5.0,117.49,114.27,0.0,0.0,0.0,0.00863049,-0.798,-0.798,-240.0,2.88,0.0,6.78,6.78,0.0,undercoupled,95.0,y-axis,treatment,,,,
15,0,100,40,75.0,12.0,0.0,86.999,89.454,-240.0,6.16003,0.0,6.33029,6.33383,6.16003,0.0487,290.5,0.4593,2.29652,5.0,117.49,114.27,0.0,0.0,0.0,0.00863049,-0.798,-0.798,-240.0,2.88,0.0,6.78,6.78,0.0,undercoupled,100.0,y-axis,treatment,,,,
15,5,5,40,75.0,12.0,0.54316,86.999,89.454,-12.422,6.16003,1.43126,6.33029,6.33383,6.16003,0.0487,290.5,0.4593,2.29652,5.0,117.49,114.27,444.06655,0.07109241,8.23735,0.00863049,-0.798,-0.798,-12.422,2.88,0.04122019,6.5511,7.0347,483.54,overcoupled,7.071,diagonal,treatment,,,,
15,10,10,40,75.0,12.0,0.542029,86.999,89.454,-11.858,6.16003,1.62997,6.33029,6.33383,6.16003,0.0487,290.5,0.4593,2.29652,5.0,117.49,114.27,415.25299,0.06647953,7.70286,0.00863049,-0.798,-0.798,-11.858,2.88,0.04694302,6.5653,7.0173,451.98,overcoupled,14.142,diagonal,treatment,,,,
15,15,15,40,75.0,12.0,0.539538,86.999,89.454,-10.83,6.16003,2.06502,6.33029,6.33383,6.16003,0.0487,290.5,0.4593,2.29652,5.0,117.49,114.27,367.23038,0.05879139,6.81205,0.00863049,-0.798,-0.798,-10.83,2.88,0.05947264,6.5891,6.9885,399.47,overcoupled,21.213,diagonal,treatment,,,,
15,20,20,40,75.0,12.0,0.533924,86.999,89.454,-9.165,6.16003,3.03025,6.33029,6.33383,6.16003,0.0487,290.5,0.4593,2.29652,5.0,117.49,114.27,299.99873,0.04802801,5.56492,0.00863049,-0.798,-0.798,-9.165,2.88,0.08727109,6.6228,6.9489,326.1,overcoupled,28.284,diagonal,treatment,,,,
15,25,25,40,75.0,12.0,0.518147,86.999,89.454,-6.473,6.16003,5.63162,6.33029,6.33383,6.16003,0.0487,290.5,0.4593,2.29652,5.0,117.49,114.27,213.55803,0.03418937,3.96146,0.00863049,-0.798,-0.798,-6.473,2.88,0.16219052,6.667,6.899,231.97,overcoupled,35.355,diagonal,treatment,,,,
15,30,30,40,75.0,12.0,0.441671,86.999,89.454,-1.96,6.16003,15.91934,6.33029,6.33383,6.16003,0.0487,290.5,0.4593,2.29652,5.0,117.49,114.27,108.27186,0.01733368,2.00842,0.00863049,-0.798,-0.798,-1.96,2.88,0.45847691,6.722,6.8395,117.54,overcoupled,42.426,diagonal,treatment,,,,
15,35,35,40,75.0,12.0,0.072505,86.999,89.454,-3.401,6.16003,11.42434,6.33029,6.33383,6.16003,0.0487,290.5,0.4593,2.29652,5.0,117.49,114.27,20.9812,0.00335897,0.3892,0.00863049,-0.798,-0.798,-3.401,2.88,0.32902086,6.78,6.78,0.0,undercoupled,49.497,diagonal,treatment,,,,
15,40,40,40,75.0,12.0,0.0,86.999,89.454,-240.0,6.16003,0.0,6.33029,6.33383,6.16003,0.0487,290.5,0.4593,2.29652,5.0,117.49,114.27,0.0,0.0,0.0,0.00863049,-0.798,-0.798,-240.0,2.88,0.0,6.78,6.78,0.0,undercoupled,56.569,diagonal,treatment,,,,
15,45,45,40,75.0,12.0,0.0,86.999,89.454,-240.0,6.16003,0.0,6.33029,6.33383,6.16003,0.0487,290.5,0.4593,2.29652,5.0,117.49,114.27,0.0,0.0,0.0,0.00863049,-0.798,-0.798,-240.0,2.88,0.0,6.78,6.78,0.0,undercoupled,63.64,diagonal,treatment,,,,
15,50,50,40,75.0,12.0,0.0,86.999,89.454,-240.0,6.16003,0.0,6.33029,6.33383,6.16003,0.0487,290.5,0.4593,2.29652,5.0,117.49,114.27,0.0,0.0,0.0,0.00863049,-0.798,-0.798,-240.0,2.88,0.0,6.78,6.78,0.0,undercoupled,70.711,diagonal,treatment,,,,
15,55,55,40,75.0,12.0,0.0,86.999,89.454,-240.0,6.16003,0.0,6.33029,6.33383,6.16003,0.0487,290.5,0.4593,2.29652,5.0,117.49,114.27,0.0,0.0,0.0,0.00863049,-0.798,-0.798,-240.0,2.88,0.0,6.78,6.78,0.0,undercoupled,77.782,diagonal,treatment,,,,
